"","control_A","control_B","ph5h_A","ph5h_B","LPS_A","LPS_B","ph5hLPS_A","ph5hLPS_B","X1","X2","X3","X4"
"0610009B22Rik",50.095242,46.0608,17.127895,22.013928,19.3531,17.904,18.859661,19.4702,0,0,0,0
"0610010F05Rik",21.360703922,24.854742,7.3167784589,7.621835,20.24667,14.096094,6.36909298879,5.861933,0,0,0,0
"0610010K14Rik",36.979628,41.29059,48.499321,40.755522,21.926923,24.273145,36.918312,30.0344233,0,0,0,0
"0610012G03Rik",60.5321,58.2722,47.3806,47.4534,30.0236,27.0657,33.6237,34.1216,0,0,0,0
"0610030E20Rik",14.653918,13.521462,20.000068,20.692254,11.1962540617678,10.681458,12.9888136,16.448104,0,0,0,0
"0610040J01Rik",1.121227,0.763864,0.342808,0.340172,0.114201,0.118966,0.1597701,0.127002,0,0,0,0
"1110002E22Rik",0,0,0,0,0.00930568,0,0,0,0,0,0,0
"1110004F10Rik",139.735571,154.549414,111.075118,124.411532,112.289436,116.043323,103.307393,99.896945,0,0,0,0
"1110008P14Rik",61.724663,60.082384,65.806518,61.726033,52.176287,48.239569,54.060116,58.268231,0,0,0,0
"1110012L19Rik",23.192,21.3761,17.1346,20.1386,10.1531,12.8507,12.7957,12.5584,0,0,0,0
"1110017D15Rik",0.1577,0.189443,0.454332,0,0.5459695,0,0.175966,0.270984,0,0,0,0
"1110025L11Rik",0,0,0,0,0,0.212527,0,0,0,0,0,0
"1110032A03Rik",26.813896,19.919404,9.682421,12.9602408,8.935952,9.642666,9.237774,8.1918629,0,0,0,0
"1110032F04Rik",0,0,0,0,0.441622,0.230061,0.145065,0.154462,0,0,0,0
"1110038F14Rik",31.886,31.5266,18.492,18.3011,102.114,91.7223,25.7384,26.1756,0,0,0,0
"1110051M20Rik",8.608677,7.504252,7.971707,7.122222,4.938684,4.5427,4.78889,6.436373,0,0,0,0
"1110057P08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1110059E24Rik",27.46172,26.63601,19.678932,22.33429,20.01305,18.61231,16.3768,19.727268,0,0,0,0
"1110059G10Rik",25.54488,28.9431,18.45081,23.965659,20.63558,19.198216,24.36957,25.71597,0,0,0,0
"1110065P20Rik",12.79368,15.838069,16.118844,15.725819,11.230954,9.442592,12.984275,14.050737,0,0,0,0
"1190005I06Rik",4.147142,1.97204,12.04459,7.999222,0.203735,0.625466,8.64569,7.84284,0,0,0,0
"1190007I07Rik",14.9158500093389,12.68514,13.5745,12.743945,3.921712,7.971534,11.289476,9.940998,0,0,0,0
"1300017J02Rik",0.033825,0.0414184,0,0.0513022,0,0,0,0.0915111,0,0,0,0
"1500009C09Rik",0,0,0,0.0643635,0,0,0,0,0,0,0,0
"1500009L16Rik",0,0,0,0,0.07926,0.1324222,0.16065,0.143721,0,0,0,0
"1500011B03Rik",37.775523,37.781765,38.81917,37.54123,22.41358,23.09222,28.61342,28.48189,0,0,0,0
"1520401A03Rik",0.125035,0.0466594,0.074405,0.39415058,0,0.026026,0.0899152,0.0419587,0,0,0,0
"1600002K03Rik",22.6275,20.718,25.0516,22.0419,15.6575,14.0042,18.0649,20.4726,0,0,0,0
"1600012H06Rik",42.322347,36.921064,19.358101,22.318101,33.666688,33.603491,20.350668,19.639149,0,0,0,0
"1600014C10Rik",11.301982,11.177254,5.381896,5.38958,30.19811,25.827485,4.223413,5.430182,0,0,0,0
"1600014C23Rik",0,0,0,0,0,0,0,0.408149,0,0,0,0
"1600029O15Rik",0,0,0.252548,0.375108,0.135884,0,0.34672,0.377368,0,0,0,0
"1700001C02Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700001C19Rik",0.5915427,0.392726,0.205474,0.3555526,0.0607647,0,0.1904295,0,0,0,0,0
"1700001F09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700001J03Rik",0,0,0.29808,0.531572,0,0,0,0.441815,0,0,0,0
"1700001J11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700001K19Rik",0.587583,0.453541,0,0.3869508,0,0,0.109567,0.279652,0,0,0,0
"1700001L19Rik",0.125378,0,0,0,0,0,0.1401,0,0,0,0,0
"1700001O22Rik",0.253189,0,0,0,0,0,0,0.119323,0,0,0,0
"1700001P01Rik",0.167127,0,0,0,0.189735,0,0,0.316772,0,0,0,0
"1700003E16Rik",0.0419893,0.244389,0.050394,0,0.0478057,0,0.0470996,0,0,0,0,0
"1700003F12Rik",3.854169,4.311089,3.261521,2.27075,2.11557,2.026729,3.18778,2.864505,0,0,0,0
"1700003H04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700003N22Rik",0.125047,0.143204,0.149847,0,0,0,0,0,0,0,0,0
"1700006A11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700007E05Rik",0,0.0670329,0.0699599,0,0,0.068383,0,0.0552375,0,0,0,0
"1700007K13Rik",0,0.17665,0.716751,1.34753,0,0,0.533228,0.5819228,0,0,0,0
"1700008O03Rik",0.61687,0.569395,0.124196,0.831899,0.13777,0,0.3057344,0.1711446,0,0,0,0
"1700008P02Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700009N14Rik",0,0.082433,0,0,0,0,0,0,0,0,0,0
"1700010B08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700010I14Rik",2.85947,1.991696,1.49462,1.61008,0.997577,1.061598351945,0.4922592,0.849483,0,0,0,0
"1700010N08Rik",0,0,0.0805209,0,0,0,0,0,0,0,0,0
"1700011L22Rik",0.508653,0.290353,0,0.289133,0,0,0,0,0,0,0,0
"1700011M02Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700012A03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700012B07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700012B09Rik",0,0,0,0,0.183114,0,0,0.418577,0,0,0,0
"1700012P22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700013D24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700013F07Rik",0,0,0.155714,0,0,0,0.144708,0,0,0,0,0
"1700013G24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700013H16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700014D04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700015F17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700015G11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700016C15Rik",0,0,0,0,0,0,0,0.121448,0,0,0,0
"1700016D06Rik",0.340754,0.174573,0.430989,0.239159,0.113561,0,0.0792246,0.36919,0,0,0,0
"1700016H13Rik",0.171521,0,0,0,0,0,0,0,0,0,0,0
"1700016K19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700017B05Rik",42.38369,44.585121,41.602625,41.770743,7.024008,10.591073,7.157024,6.881941,0,0,0,0
"1700017N19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700018B08Rik",0,0,0.117655504,0,0,0,0,0,0,0,0,0
"1700018F24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700018G05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700018M17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700019A02Rik",0,0,0,0.180697,0,0,0,0,0,0,0,0
"1700019D03Rik",0.167484,0,0.05121570193951,0,0.0511672,0,0.02577850101714,0,0,0,0,0
"1700019M22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700019N19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700020A23Rik",0.140694,0.245264,0.338369,0,0,0,0,0,0,0,0,0
"1700020D05Rik",1.71877,0.628876,1.84738,1.22491,0.308629,0.214341,0.404982,0.775346,0,0,0,0
"1700020L24Rik",0.383318,0.879868,0.461446,0.842766,0.771195,0.477925,1.115397,1.092189,0,0,0,0
"1700020N01Rik",0,1.37452,0.207492,0,0.098232,0,0.193368,0.246823,0,0,0,0
"1700020N15Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700021F05Rik",24.598488,23.869158,8.22049,10.698159,19.0764094,19.1072373,8.802123,8.106292,0,0,0,0
"1700021F07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700022A21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700022I11Rik",0.109882,0,0.1583583,0.121951,0,0.125187,0,0,0,0,0,0
"1700024B05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700024G13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700024J04Rik",0.28204,0.218853,0.169263,0.159629,0.0535118,0,0.0527154,0.134749,0,0,0,0
"1700024P04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700025B11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700025C18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700025G04Rik",28.96921,29.904737,16.22287,18.008895,6.913299,8.040369,14.408074,11.454804,0,0,0,0
"1700028B04Rik",0.411284,0.333922,0.484609,0.271015,0,0,0.32516,0.572003,0,0,0,0
"1700028J19Rik",0.958831621951,0.89883,1.758303,1.339419,1.05767,1.043512,1.743409,1.569644,0,0,0,0
"1700028K03Rik",0,0,0,0,0.0350193,0.0364878,0.0517845,0.0441251,0,0,0,0
"1700028P14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700029F12Rik",0,0.0952145,0.137473,0.129212,0.130012,0,0.275807,0.108766,0,0,0,0
"1700029H14Rik",0,0,0,0,0.0956005,0,0,0,0,0,0,0
"1700029I15Rik",0.515941,0.498373,0.760708,0.582066,0.391205,1.662857,0.481304,0.595787,0,0,0,0
"1700029J07Rik",0.0302912,0.0767621,0.0793636,0.149003,0,0,0.0740591,0,0,0,0,0
"1700029P11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700030C10Rik",0.119614,3.863683,0,4.14326,0,0.0709393,1.2411531,0.227163,0,0,0,0
"1700030J22Rik",0.531186,0.823089,0.1417151,0.031232,0.201509,0.1399576,0,0.0563215,0,0,0,0
"1700030K09Rik",4.55689,4.891530313488,2.65804,3.50743,2.6227513,2.73288,1.9867,2.551592,0,0,0,0
"1700031F05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700031M16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700034E13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700034I23Rik",0,0,0,0.0401927,0,0.0423623,0.0801293,0,0,0,0,0
"1700034J05Rik",0.0274548,0.0320037,0.131764,0,0,0,0,0.0262527,0,0,0,0
"1700037C18Rik",5.106623,6.337569,3.899325,3.041131,1.523625,5.282961,2.584364,2.884918,0,0,0,0
"1700037H04Rik",48.92139,47.194242,50.173175,47.30731,36.03987,34.113154,35.597619,31.367633,0,0,0,0
"1700040F15Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700042G07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700049E17Rik1",0,0,0,0,0,0,0,0,0,0,0,0
"1700049E17Rik2",0,0,0,0,0,0,0,0,0,0,0,0
"1700049L16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700056E22Rik",0.578893,0.407031,0.23183,0.0790537,0.43883,0.114285,0.107954,0.367389,0,0,0,0
"1700057G04Rik",0.427461,0.8214,0.171346,0.161167,0.48556,0.674352,0.477303,0.676239,0,0,0,0
"1700063K16Rik",0,0,0,0,0,0,0.401924,0.34223,0,0,0,0
"1700064H15Rik",0,0,0,0,0.369649,0.386172,0,0,0,0,0,0
"1700065I16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700066B19Rik",0.200012,0,0.160005,0.0375187,0.0379606,0.0791014,0,0.0506873,0,0,0,0
"1700066M21Rik",10.732273,10.21934,5.66387,5.221523,2.686085,2.992381,2.850657,3.402118,0,0,0,0
"1700067K01Rik",1.363164,0.91471,0.679549,1.114828,0,0.245547,1.25432,0.275382,0,0,0,0
"1700067P10Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700069L16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700071K01Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700073E17Rik",0.145963,0.168236,0.351021,0.495379,0.497288,0,0.325918,0.277031,0,0,0,0
"1700074P13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700080O16Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700084J12Rik",0,0,0,0,0,0,0.151173,0,0,0,0,0
"1700084M14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700086D15Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700086L19Rik",0,0,0,0,0,0.144932,0.273663,0.581802,0,0,0,0
"1700088E04Rik",1.1990781,1.2073449,1.37905,0.2824394,0.7880635,0.0679303,0.9264346,1.467551,0,0,0,0
"1700091H14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700092M07Rik",0,0,0,0.289133,0,0.300368,0,0,0,0,0,0
"1700093K21Rik",0,0,0,0,0,0,0.182537,0,0,0,0,0
"1700094D03Rik",1.10616,1.3963,2.03407,2.486,0.838763,0.918291,0.994406,1.29551,0,0,0,0
"1700102P08Rik",0.662245,0.179421,0,0,0.50424,0.588725,0,0.147774,0,0,0,0
"1700109H08Rik",3.270236,0.762765,3.134166,2.45602861,0.992805,0.972701,4.37279,8.37383,0,0,0,0
"1700113H08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700122O11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700123K08Rik",0,0,0,0.0699965,0,0,0,0,0,0,0,0
"1700123L14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1700123O20Rik",24.0992,23.8687,8.2,9.37956,19.4448,21.8774,7.75907,8.92677,0,0,0,0
"1700125H20Rik",0,0,0,0.166663,0,0,0,0,0,0,0,0
"1700128F08Rik",0.265273,0.192576,0.0985198,0.185858,0.194824,0.291593,0.0918396,0,0,0,0,0
"1700129C05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1810009A15Rik",50.989879,55.788769,19.118473,21.44365,37.7257200889785,47.123401,23.382005,17.711209,0,0,0,0
"1810009J06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1810010H24Rik",0.746049,0.480573,0.497823,0.187011,0,0,0.0928084,0.315925,0,0,0,0
"1810013L24Rik",24.2036,23.1198,46.7844,46.9059,25.8601,24.4969,36.0784,38.5727,0,0,0,0
"1810014B01Rik",6.912939,7.380942,8.90466,9.020753,2.551639,0.99128491781,5.357408,3.51158,0,0,0,0
"1810018F18Rik",0,0,0,0.204935,0,0,0,0.231368,0,0,0,0
"1810024B03Rik",1.239119,0.955794,0.765698,0.8417291,0.5645965,0.755914,0.5562767,0.474306,0,0,0,0
"1810030O07Rik",31.5918,28.5964,15.3321,17.2025,18.469,16.4351,12.6749,12.9346,0,0,0,0
"1810037I17Rik",56.82,56.6908,63.9343,66.1887,64.1933,69.4612,68.518,62.2525,0,0,0,0
"1810046K07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1810049J17Rik",3.49981,18.8954,15.5819,8.61951,17.5471,18.8295,22.2664,18.9927,0,0,0,0
"1810055G02Rik",5.62287,8.44285,3.31997,3.72767,7.12397,7.69108,3.71254,4.76412,0,0,0,0
"1810062G17Rik",0.829079,0.479697,0.373577,0.23402,0.117821,0.122735,0.695514,0.394444,0,0,0,0
"1810065E05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2010001K21Rik",0.864967,0.494655,0.259808,0.245487,0,0,0,0,0,0,0,0
"2010003K11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2010010A06Rik",0,0.100489,0,0,0,0,0,0,0,0,0,0
"2010106E10Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2010109A12Rik",0.198966,0.347172,0,0.225618,0,0,0,0,0,0,0,0
"2010300C02Rik",0.0657191,0.038284,0,0.0369825,0.0796529,0.3414643,0,0.1176381,0,0,0,0
"2010315B03Rik",19.040844,17.274502,11.320804,12.667808,9.350746,8.704798,8.55404,8.168816,0,0,0,0
"2200002D01Rik",0.411882,0.619805,0,0,0.308002,0,0.301838,0.0677081,0,0,0,0
"2200002J24Rik",0.431897,0,0,0,0,0,0.197261,0,0,0,0,0
"2210010C04Rik",0.0394104,0,0,0,0,0,0.0442121,0,0,0,0,0
"2210016F16Rik",18.8195,21.1809,5.49555,6.11144,13.2743,12.646,4.61328,4.43412,0,0,0,0
"2210016L21Rik",30.931445,35.489071,8.18824,8.957991,31.444162,24.43035,15.505238,17.622316,0,0,0,0
"2210017I01Rik",0.587771,0.467636,0.423583,0.498549,0.815067,0.32888,0,0.586215,0,0,0,0
"2210407C18Rik",0,0.12569,0,0,0,0,0.121523,0,0,0,0,0
"2210408I21Rik",0.746853,0.829915,0.469297,0.499996,0.567192,0.422123,0.419341,0.646544,0,0,0,0
"2210409E12Rik",0,0,0,0,0.458089,0,0,0,0,0,0,0
"2210418O10Rik",3.534021,3.4317,1.565963,1.8226026,1.23246,1.004553,2.049316,1.4463619,0,0,0,0
"2300002M23Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2300003K06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2300009A05Rik",23.22143,22.85149,27.61827,26.37849,10.503158,8.846691,22.513585,26.36926,0,0,0,0
"2310002L09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2310003L06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2310009B15Rik",15.748272,14.194494,12.427851,14.321374,12.881719,11.497929,14.256535,14.357972,0,0,0,0
"2310011J03Rik",44.7148,44.4392,16.5495,20.0769,42.2446,42.7687,14.8106,16.865,0,0,0,0
"2310022A10Rik",92.5678005535,97.265221,136.75017019839,115.84605,22.035628,24.844806,55.943389,47.543294,0,0,0,0
"2310022B05Rik",8.07338,8.92102,4.76859,5.50575,6.33775,8.66691,3.59736,3.92,0,0,0,0
"2310030G06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2310033P09Rik",13.8474,14.3211,5.65989,6.72012,8.67539,9.69529,6.83357,8.59323,0,0,0,0
"2310034C09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2310034G01Rik",0.516137,0.299755,0.154929,0.50901,0.440493,0.30594,0.361472,0.123089,0,0,0,0
"2310039H08Rik",10.144,10.834,9.9078,14.618,8.06843,10.9558,14.5929,12.4087,0,0,0,0
"2310046K23Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2310050C09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2310057J18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2310057M21Rik",5.2621839,8.6354548,5.5219857,4.1482374,5.8316749,9.0639571,6.4119757,3.477122,0,0,0,0
"2310057N15Rik",0,0,0,0.101254,0.102052,0,0,0,0,0,0,0
"2310061I04Rik",19.8446705603,20.658769,21.071905,19.860046,16.262531,14.318822,15.51018955441,14.456235,0,0,0,0
"2310061N02Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2310079G19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2410002F23Rik",21.64894470093,20.508771,9.89562147,9.862620561,6.30251833,8.11989791454603,7.677796,8.3002983,0,0,0,0
"2410004B18Rik",23.451232,24.30567,13.3091600054291,11.36376,24.2958422,28.272392,13.545002,12.306523,0,0,0,0
"2410004P03Rik",0.299178,0.486991,0.180838,0.31682,0.0837859,0.20414,0.24961,0.226867,0,0,0,0
"2410024N13Rik",0,0,0,0.18055,0,0,0,0,0,0,0,0
"2410131K14Rik",8.72166,7.45157,4.29059,4.23108,4.43219,4.87269,2.44692,2.49094,0,0,0,0
"2410137M14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2410141K09Rik",0.0303184,0.628692,0,0,0,0.0372292,0.0677707,0,0,0,0,0
"2510002D24Rik",9.70594,10.38295,5.30313,7.252047,2.988365,2.199906,4.404507,3.639269,0,0,0,0
"2510009E07Rik",8.94071,10.5069,10.7999,11.6895,7.47883,8.60878,79.5558,86.1415,0,0,0,0
"2510039O18Rik",62.4052,68.8277,46.1753,47.6165,46.4907,47.681,34.0465,32.9548,0,0,0,0
"2610001J05Rik",99.24105,102.44493,59.23099,62.91967,131.38324,112.60216,100.88772,101.79979,0,0,0,0
"2610002M06Rik",10.11215,7.395946,6.63348,6.11223,12.83737,12.2429,6.59045,7.97302,0,0,0,0
"2610005L07Rik",21.70345,21.48082,25.25356,33.49293,16.45687,22.95544,23.8665,24.38876,0,0,0,0
"2610008E11Rik",5.755992,3.5647806,4.2559211,4.129546,1.4129272,1.30017,2.9567501,2.4551277,0,0,0,0
"2610021A01Rik",6.301266,6.77582,3.049329,1.43867,2.938983,2.574284,1.4466946,1.973243,0,0,0,0
"2610024D14Rik",0,0,0,0,0,0,0,0.511721,0,0,0,0
"2610028H24Rik",0,0.0873096,0,0,0,0,0,0,0,0,0,0
"2610042L04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2610044O15Rik8",27.25573,20.76492,7.02142,8.30162,9.863732,9.27626,3.395615,6.754164,0,0,0,0
"2610301B20Rik",12.3792,14.099684,19.340828,20.77846,2.8674456,2.13167,14.890409,14.18776,0,0,0,0
"2610318N02Rik",9.80782,6.15317,4.0828,4.34658,3.4783,3.14372,2.14705,1.87903,0,0,0,0
"2610507B11Rik",107.88275,107.57742911,52.5345446,53.13646,51.871336,52.050779,38.186366,33.293116,0,0,0,0
"2610528A11Rik",0.784956,0.98568,0.943678,1.7747,0.809267,0.774147,0.954605,1.49144574,0,0,0,0
"2610528J11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2700049A03Rik",5.35532,5.17097,3.51771,3.87777,2.050868,1.525062,2.50534,2.35302,0,0,0,0
"2700054A10Rik",1.328681,0.563033,1.009691,0.844042,0.670315,0.426665,0.553126,1.10195,0,0,0,0
"2700062C07Rik",13.8974,16.8231,13.0787,16.4793,12.8858,12.0604,12.5831,12.4778,0,0,0,0
"2700081O15Rik",1.4089138,1.542743,0.485723,0.96144275624,2.3333959,2.63061800126289,1.5105132,1.607158,0,0,0,0
"2700097O09Rik",6.304594,4.941554,4.990181,4.500065,3.886189,3.510167,4.3205,2.745437,0,0,0,0
"2700099C18Rik",17.95976,16.88072,21.04772,23.02671,8.521034,6.602336,18.46496,19.53145,0,0,0,0
"2810004N23Rik",17.4889523,16.657202,5.1132341,5.3868946,9.8304372,10.5400767,3.1739933,3.1802587,0,0,0,0
"2810006K23Rik",14.67437,13.910766,5.908177,6.7534209,6.17246,4.7955029,3.248972,5.9025212,0,0,0,0
"2810021J22Rik",6.3294,2.61972,1.58768,1.41535,2.96739,1.39323,0.3226313,0.630732,0,0,0,0
"2810025M15Rik",21.033615,13.78962,12.65767,11.72701,6.00367,11.45841,15.15736,15.30865,0,0,0,0
"2810039B14Rik",1.655511,2.3971738,0.66845,0.989474,0.8052853,1.148486,0.624727,1.145866,0,0,0,0
"2810047C21Rik1",0.527497,0.637925,0.86217,0.780158,3.219840278932,2.71194,1.03568,2.18254,0,0,0,0
"2810408A11Rik",0.9396980251726,1.110053,0.755488,0.275385,0.0695251149772,0.62213420910145,0.13693720687206,0.5752277,0,0,0,0
"2810459M11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"2900026A02Rik",17.66458,17.42615,19.356941,21.871232,0.480189,0.7169624,11.539698,12.346722,0,0,0,0
"2900092C05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"3000002C10Rik",1.049221,1.106134,0.444129,0.833795,0.840995,0.765949,0.733781,0.747006,0,0,0,0
"3110001I22Rik",3.48837,2.49176,0.731598,1.37565,7.26203,6.03092,1.19255,1.98948,0,0,0,0
"3110009E18Rik",4.788345,5.920889,1.000368,1.213653,6.466321,4.44734,3.646959,2.886859,0,0,0,0
"3110009M11Rik",0,0,0,0,0,0.253189,0,0,0,0,0,0
"3110018I06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"3110021N24Rik",0.0507477,0,0.231664,0,0.0685681,0,0,0,0,0,0,0
"3110040N11Rik",46.528154,44.825211,43.97429,57.3929,27.37066,22.3472,42.607252,38.041027,0,0,0,0
"3110053B16Rik",0.662552,1.578986,1.003947,1.965442,0.5058331,0.442129,0.96971,0.646892,0,0,0,0
"3110067C02Rik",0,0.139821,0,0,0.0915854,0.0477339,0,0.0762689,0,0,0,0
"3110070M22Rik",0.323694,0.938473,0.388775,0.125798,0.452675,0.287682,0.18122,0.270981,0,0,0,0
"3110082I17Rik",20.278863,22.90761,11.305146,10.205204,8.9143338,12.337762,7.7694895,7.594695,0,0,0,0
"3110082J24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"3300002I08Rik",2.934604,2.3568461,0.7859924,2.619574,1.856204,1.1530783,0.218284,0.9222865,0,0,0,0
"3425401B19Rik",0,0,0,0,0.0165574,0.0345726,0,0,0,0,0,0
"3830403N18Rik",3.49612,4.62793,3.40786,3.68064,4.35572,4.08592,2.39734,4.27141,0,0,0,0
"3830406C13Rik",16.63021,16.52782,8.70854,7.75011,14.05259,13.58707,8.63844,7.51636,0,0,0,0
"3830408C21Rik",0.0503311,0.117082,0.12083,0.226763,0,0,0,0,0,0,0,0
"3830417A13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4430402I18Rik",0.34739489443,0.363458,0.10432209147,0.29395143401,0.0452179,0,0.194435712524,0.08272808422,0,0,0,0
"4632433K11Rik",0.433139,0,0.108279,1.04723,0.0461889,0.105758,0.141286,0,0,0,0,0
"4833418N17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4833420G17Rik",21.6882,21.2341,13.828,15.4833,8.62587,8.37269,10.6436,10.8302,0,0,0,0
"4833427G06Rik",0,0,0,0.108096,0,0,0,0,0,0,0,0
"4833439L19Rik",45.573689,46.783607,38.990059,38.568611,61.662095,65.257728,39.73626,44.187626,0,0,0,0
"4921504E06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4921507P07Rik",0.105676,0.0410309,0,0.0396493,0.0401111,0,0,0,0,0,0,0
"4921509C19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4921511C20Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4921517D22Rik",0,0.0305638,0,0,0,0,0,0,0,0,0,0
"4921524J17Rik",20.27274,15.84433,24.72576,22.86283,18.11676,23.8718,23.98705,22.77389,0,0,0,0
"4921524L21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4921536K21Rik",0.450207,0.786844,0.501634,0.325723,0.256344,0.229085,0.108263,0.153702,0,0,0,0
"4921539E11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930402F06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930402H24Rik",20.8626821,15.6034705,13.7910555,12.792828,21.005764957,18.326339,8.5767657122004,10.2195681,0,0,0,0
"4930402K13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930404H24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930404N11Rik",26.714,19.4367,32.610364,39.817894,8.27186,6.67837,6.09559,7.30707,0,0,0,0
"4930407I10Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930412O13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930415H17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930415L06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930415O20Rik",0,0.218914,0,0,0,0,0.212485,0.180497,0,0,0,0
"4930421P07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"4930426L09Rik",0.420435,0.139588,0.0721094,0.135362,0.20506,0.42727,0.471213,0.286557,0,0,0,0
"4930430F08Rik",9.627149,9.424801,3.3308092,3.2973026,6.9450556,4.8130999,1.7159365,2.525512304,0,0,0,0
"4930431P19Rik",0.594383,0.701215,0.971656,0.855468,0.191405,0.16568,0.620618,0.507327,0,0,0,0
"4930432E11Rik",0,0,0,0,0,0,0,0,0,0,0,0
